"Datenmodell","Kategorie","Tabellenname","Datenfeldname","Datenfeldbezeichnung","Beschreibung","Anmerkung","Datentyp","Anzahl Stellen","Muss / Kann","NULL-/ NA-Werte","Min","Max","Ausprägungen","Verfügbare BJ","DM 1","DM 2","DM 3","BJ 2009","BJ 2010","BJ 2011","BJ 2012","BJ 2013","BJ 2014","BJ 2015","BJ 2016","BJ 2017","BJ 2018","BJ 2019","BJ 2020","BJ 2021","BJ 2022"
"DM3","Ambulante Fälle","ZAHNBEF","BEFNR","Befundnummer","","","alphanum.","1..5","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNBEF","ZAHN","Zahnangabe Beschreibung codiert","Zahn-/ Gebietsbezeichnung, siehe Anhang 2, Abschnitt 4
  Bei zahnbezogenen Befunden erfolgt die Angabe mit einem Komma getrennt.
  Bei Befundnummern, die je Gesamtbefund abgerechnet werden, wird als Gebietsbezeichnung der Oberkiefer und Unterkiefer eingetragen","","alphanum.","1..95","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNBEF","REFART","Art der Referenz","","Aufgrund von Fehlern in den Daten wurde ein erweiterter Datentyp gewählt.","alphanum.","1","K","TRUE","","","1 = nachträglicher Befund; sonst leer","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Ambulante Fälle","ZAHNBEF","BEFNRZAHL","Anzahl der abgerechneten Befundnummer","Anzahl der abgerechneten Befundnummern in Hundertstel (z. B.: ""200"" für die zweimalige Abrechnung einer Leistung oder ""75"" für die Abrechnung einer dreiviertel Teilleistung)","","numerisch","1..4","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","VSID","Einjähriges Pseudonym / Arbeitsnummer des Versicherten","Versicherten-ID zum Berichtjahr (Pseudonym). Dient zur Verknüpfung zwischen Tabellen innerhalb eines Berichtsjahres. Gemäß § 4 Abs. 4 von der Datensammelstelle zum periodenbezogenen Lieferpseudonym erzeugt.","Im Allgemeinen hat eine natürliche Person (PSID) innerhalb eines Berichtsjahres nur eine VSID. Mehrere VSID existieren nur, wenn diese Person innerhalb des Jahres die Versicherung gewechselt hat.","numerisch","9","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","PSID","Periodenübergreifendes Pseudonym","Überjährige Versicherten-ID (Pseudonym). Dient zur Verknüpfung zwischen Tabellen (ein- und überjährig).","Im Allgemeinen hat eine natürliche Person (PSID) innerhalb eines Berichtsjahres nur eine VSID. Mehrere VSID existieren nur, wenn diese Person innerhalb des Jahres die Versicherung gewechselt hat.","VarBinary","32","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","DATENMODELL","","Die Daten sind in Abhängigkeit der Berichtsjahre auf unterschiedliche Datenmodelle aufgeteilt. Nicht alle Daten sind in allen Datenmodellen und für alle Berichtsjahre verfügbar oder haben je nach Datenmodell unterschiedliche Spaltennamen.","","numerisch","1","M","FALSE","1","3","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","BJAHR","Berichtsjahr","Berichtsjahr, zu dem die Lieferung gehört, im Format JJJJ","","numerisch","4","M","FALSE","1900","2500","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","REZNR","Rezeptnummer","Lieferungsspezifische eindeutige technische ID für die Zuordnung der zu einem Rezept gehörigen Informationen; durch die Kasse zu generieren.","Die REZNR wird pro Rezept vergeben, d.h. darunter können mehrere PZNREZ stehen. 
 Die REZNR ist eindeutig je Berichtsjahr und Krankenkasse. Da die VSID eindeutig je Berichtsjahr und Krankenkasse ist, sollte eine Verknüpfung über eine REZNR auch immer zusätzlich eine Verknüpfung über die VSID beinhalten.","numerisch","1..9","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","PZNREZ","Pharmazentralnummer","Pharmazentralnummer; Sonderkennzeichen gemäß Technischer Anlage 1","Aufgrund von Fehlern in den Daten wurde ein erweiterter Datentyp gewählt.","alphanum.","8 oder 10","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","VODAT","Verordnungsdatum","JJJJMMTT; sofern auf dem Verordnungsblatt nicht angegeben gilt ”JJJJMM00”","","numerisch","8","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","BSNRVOPSEUDO","Pseudonym der verordnenden Betriebsstätte","Pseudonym der verordnenden Betriebsstätte","","numerisch","12","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","BSNRVOVB","","","Kein Inhalt. Diese Information wurde als Ergänzung der DaTraV vorweggenommen, welche allerdings noch nicht vom BMG bestätigt wurde. Deshalb wurde diese Information nicht geliefert, blieb aber in der Struktur bei der Übermittlung vom GKV-SV zum FDZ Gesundheit erhalten.","numerisch","2","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","BSNRVOREGKNZ","Regionalkennzeichen der verordnenden Betriebsstätte","Regionalkennzeichen der verordnenden Betriebsstätte","Das Regionalkennzeichen ergibt sich aus der 3. und 4. Ziffer des neunstelligen Institutions-kennzeichens und die Schlüsselwerte des KV-Landes oder des Bezirkstellenschlüssels aus den ersten beiden Ziffern der neunstelligen Betriebsstättennummer. Die Regionalkenn-zeichen sind auf Landesebene klassifiziert, so dass es hier weniger Ausprägungen gibt im Vergleich zu den Betriebsstättennummern.","numerisch","2","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","LENRVOPSEUDO","Pseudonym des verordnenden Leistungserbringers","Pseudonym aus dem unveränderlichen Teil der lebenslangen Arztnummer oder Zahnarztnummer oder Pseudo-Arztnummer gemäß Steuertabelle (siehe lenrvopseudoarztnr)","","numerisch","12","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","LENRVOFG","Fachgruppe des verordnenden Leistungserbringers","Fachgruppenschlüssel; Facharztbezeichnung","","numerisch","2","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","ABGABEDAT","Datum der Abgabe","JJJJMMTT ; ist es auf Verordnungsblatt nicht angegeben, nicht maschinell verarbeitbar oder ergibt keinen plausiblen Wert, ist Abrechnungsmonat im Format ”JJJJMM00” anzugeben.","Bei diesem Datum handelt es sich, um den Tag an dem die versicherte Person von der Apotheke ihr Medikament erhalten hat. Im Fall einer Online-Apotheke handelt es sich hierbei um das Versanddatum.","numerisch","8","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","BEGRUENDUNG","Kennzeichnung für zahnärztlichen Verordnungen","Feld wird verwendet zur Erkennung der Verordnung durch einen Zahnarzt bzw. um  welche Art von Arztnummer es sich handelt (i.V.m. Feldern Betriebsstättennummer,  Arztnummer und Zahnarztnummer)","Aufgrund von Fehlern in den Daten wurde ein erweiterter Datentyp gewählt.","alphanum.","1","M","FALSE","0","1","0 = Kein Zahnarzt;
  1 = Zahnarzt","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","VERTRAGSKZ","Vertragskennzeichen","Vertragskennzeichen für einzelvertragliche  Vereinbarungen zwischen Krankenkassen und  Leistungserbringern
  1 = Verordnungen im Rahmen der Versorgung  nach § 116b Abs. 1 SGB V
  4 = Verordnungen im Rahmen des Entlassmanagements nach  § 39 Abs. 1a SGB V
  7 = Verordnungen im Rahmen von Terminservicestellen nach § 75 Abs. 1a SGB V","","alphanum.","…25","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","APOPSEUDO","Pseudonym der Apotheke","Pseudonym der abgebenden Apotheke","","numerisch","12","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","APOKLASS","Klassifikation der Apotheke","Stellen 1 bis 2 des Apotheken-IK","","numerisch","2","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","APOREGKNZ","Regionalkennzeichen der Apotheke","Regionalkennzeichen nach Bundesländern","Apotheken im Ausland bekommen das Regionalkennzeichen ""00"" zugewiesen gemäß Anlage 2.2 des ""Gemeinsames Rundschreiben  Institutionskennzeichen (IK)"" der Arge IK.
 
 In unserem SVI-Verzeichnis finden wir mit Regionalkennzeichen 00:
 D  00 2
 GB 00 1
 NL 00 40 
 
 Bei den beiden Einträgen, die als in Deutschland befindlich gekennzeichnet sind, handelt es sich um eine Apotheke mit Fillialen in Österreich.","numerisch","2","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","APOSITZ","Sitz des Leistungserbringer in In- oder Ausland","","Aufgrund von Fehlern in den Daten wurde ein erweiterter Datentyp gewählt.","alphanum.","1","M","FALSE","1","2","1 = Leistungserbringer mit Sitz im Inland;
  2 = Leistungserbringer mit Sitz im Ausland","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","MENGE","Anzahl Einheiten oder Faktorkennzeichen","Mengenfaktor laut Verordnung.","Dieses Feld ist identisch mit dem Feld „faktor“ aus Tabelle EZD. Allerdings wird das Feld ""menge"" in Promille angegeben und daher muss der Wert im Feld „faktor“ mit 1000 multipliziert werden, damit die beiden Felder einheitlich sind.","numerisch","1..6","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","NOCTU","Noctu","","Aufgrund von Fehlern in den Daten wurde ein erweiterter Datentyp gewählt.","alphanum.","1","K","TRUE","","","1 = Ja (Gebühr ist nicht vom Versicherten, sondern vom Kostenträger zu zahlen)","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","AUTIDEM","Aut Idem","","Aufgrund von Fehlern in den Daten wurde ein erweiterter Datentyp gewählt.","alphanum.","1","M","FALSE","0","1","0 = Substitution nicht erlaubt;
  1 = Substitution erlaubt","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","WIRKSTOFFVO","Wirkstoffverordnung","","Aufgrund von Fehlern in den Daten wurde ein erweiterter Datentyp gewählt.","alphanum.","1","K","TRUE","0","1","0 = Keine Wirkstoffverordnung;
  1 = Wirkstoffverordnung","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","AMBETRAG","Betrag","Einzelpreis SV-Brutto (inkl. Umsatzsteuer) des verordneten Mittels lt. Verordnung","Es handelt sich nicht um den Endbetrag, den die Kassen zahlen, sondern um das ""Brutto"". Das heißt, dass gesetzliche Abschläge und durch Versicherte in der Regel entrichtete Zuzahlungen noch abgezogen werden müssen.","numerisch","1..9(, 2)","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","ABSCHLAEGE","Gesetzliche Apotheken- und Großhandelsabschläge","Betrag zum Zu-/Abschlag; bei Darstellung negativer Beträge wird ein Minuszeichen vorangestellt); Feldinhalt bezieht sich auf den angegebenen Betrag aus EFP-04
  Skonto (ABRP): Betrag des Skontos ist im Feld NPB-03 (mit NPB-02 = ""R003"") anzugeben","In diesem Feld wird der gesetzlich vorgeschrieben Apotheken- bzw. Großhandelsabschlag erfasst. Für nähere Informationen siehe auch https://www.bundesgesundheitsministerium.de/arzneimittelpreise.html","numerisch","1..9(, 2)","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","ZUZAHLKZ","Zuzahlungskennzeichen","","Aufgrund von Fehlern in den Daten wurde ein erweiterter Datentyp gewählt.","alphanum.","1","M","FALSE","0","2","0 = Zuzahlungspflichtig;
 1 = von Zuzahlung befreit;
 2 = Keine aussagekräftige Kennzeichnung","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","ZUZAHLGES","Gesamtbetrag Zuzahlungen","Gesamtbetrag Zuzahlung (inkl. USt.) je Status; Inhalt = 0 (Null muss angegeben werden)","Das Feld ""zuzahlges"" ist die Gesamtsumme der Zuzahlungen auf Rezeptebene über alle Rezeptzeilen. Das Feld ""ambetrag"" ist die Angabe auf Rezeptzeilenebene. Daher sind die beiden Felder nicht kompatibel. Nur bei einem Rezept mit einer Rezeptzeile sind die Beträge identisch.
 Das Feld ""zuzahlges"" stammt aus dem TA3-Feld BES-03. Das Gesamtbrutto des Rezeptes (BES-02) haben wir nicht erfasst, es kann aber aus der Summe von ambetrag ermittelt werden.
 Grundsätzlich ist die Zuzahlung in ""ambetrag"" noch enthalten und muss für das Netto abgezogen werden (s.o.), wenn keine Zuzahlungsbefreiung des Versicherten vorliegt. Erst mit dem E-Rezept gibt es auch eine Einzelzuzahlungsinformation. Bei ins ABRP-Format konvertierten E-Rezepten ist diese Einzelzuzahlungsinformation lediglich ein Kann-Feld.","numerisch","1..9(, 2)","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","REZ","EIGENBET","Gesamtbetrag Eigenbeteiligungen","Eigenbeteiligung der Versicherten bei Verordnungen im Rahmen der künstlichen Befruchtung","","numerisch","1..9(, 2)","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","EZD","VSID","Einjähriges Pseudonym / Arbeitsnummer des Versicherten","Versicherten-ID zum Berichtjahr (Pseudonym). Dient zur Verknüpfung zwischen Tabellen innerhalb eines Berichtsjahres. Gemäß § 4 Abs. 4 von der Datensammelstelle zum periodenbezogenen Lieferpseudonym erzeugt.","Im Allgemeinen hat eine natürliche Person (PSID) innerhalb eines Berichtsjahres nur eine VSID. Mehrere VSID existieren nur, wenn diese Person innerhalb des Jahres die Versicherung gewechselt hat.","numerisch","9","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","EZD","PSID","Periodenübergreifendes Pseudonym","Überjährige Versicherten-ID (Pseudonym). Dient zur Verknüpfung zwischen Tabellen (ein- und überjährig).","Im Allgemeinen hat eine natürliche Person (PSID) innerhalb eines Berichtsjahres nur eine VSID. Mehrere VSID existieren nur, wenn diese Person innerhalb des Jahres die Versicherung gewechselt hat.","VarBinary","32","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","EZD","DATENMODELL","","Die Daten sind in Abhängigkeit der Berichtsjahre auf unterschiedliche Datenmodelle aufgeteilt. Nicht alle Daten sind in allen Datenmodellen und für alle Berichtsjahre verfügbar oder haben je nach Datenmodell unterschiedliche Spaltennamen.","","numerisch","1","M","FALSE","1","3","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","EZD","BJAHR","Berichtsjahr","Berichtsjahr, zu dem die Lieferung gehört, im Format JJJJ","","numerisch","4","M","FALSE","1900","2500","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","EZD","REZNR","Rezeptnummer","Lieferungsspezifische eindeutige technische ID für die Zuordnung der zu einem Rezept gehörigen Informationen; durch die Kasse zu generieren.","Die REZNR ist eindeutig je Berichtsjahr und Krankenkasse. Da die VSID eindeutig je Berichtsjahr und Krankenkasse ist, sollte eine Verknüpfung über eine REZNR auch immer zusätzlich eine Verknüpfung über die VSID beinhalten.","numerisch","1..9","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","EZD","PZNEZD","Pharmazentralnummer","PZN der verwendeten Packung","","alphanum.","8","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","EZD","FAKTOR","Faktor","Angabe über den Faktor.","Dieses Feld ist identisch mit dem Feld „menge“ aus Tabelle REZ. Allerdings wird das Feld ""menge"" in Promille angegeben und daher muss dieser Wert mit 1000 multipliziert werden, damit die beiden Felder einheitlich sind.","numerisch","1..6(,6)","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Arzneimittel","EZD","FAKTORKENNZEICHEN","Faktorkennzeichen","Angabe über das Faktorkennzeichen. 
 
 Kennzeichen für verarbeitete Packungen oder Teilmengen von Packungen, Stoffen, Gefäßen oder für Zuschläge (s. weiterführende Links).
 
 In diesem Feld befindet sich die Angabe in welcher Einheit die Verordnung  herausgegeben wurde.","","alphanum.","2","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHFALL","VSID","Einjähriges Pseudonym / Arbeitsnummer des Versicherten","Versicherten-ID zum Berichtjahr (Pseudonym). Dient zur Verknüpfung zwischen Tabellen innerhalb eines Berichtsjahres. Gemäß § 4 Abs. 4 von der Datensammelstelle zum periodenbezogenen Lieferpseudonym erzeugt.","Im Allgemeinen hat eine natürliche Person (PSID) innerhalb eines Berichtsjahres nur eine VSID. Mehrere VSID existieren nur, wenn diese Person innerhalb des Jahres die Versicherung gewechselt hat.","numerisch","9","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHFALL","PSID","Periodenübergreifendes Pseudonym","Überjährige Versicherten-ID (Pseudonym). Dient zur Verknüpfung zwischen Tabellen (ein- und überjährig).","Im Allgemeinen hat eine natürliche Person (PSID) innerhalb eines Berichtsjahres nur eine VSID. Mehrere VSID existieren nur, wenn diese Person innerhalb des Jahres die Versicherung gewechselt hat.","VarBinary","32","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHFALL","DATENMODELL","","Die Daten sind in Abhängigkeit der Berichtsjahre auf unterschiedliche Datenmodelle aufgeteilt. Nicht alle Daten sind in allen Datenmodellen und für alle Berichtsjahre verfügbar oder haben je nach Datenmodell unterschiedliche Spaltennamen.","","numerisch","1","M","FALSE","1","3","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHFALL","BJAHR","Berichtsjahr","Berichtsjahr, zu dem die Lieferung gehört, im Format JJJJ","","numerisch","4","M","FALSE","1900","2500","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHFALL","FALLIDKH","Fall-ID des Krankenhausfalls","Technische Fall-ID zur Verknüpfung mit Satzarten KHFA, KHND, KHPROZ und KHENTG","Die Fall-ID ist eindeutig je Berichtsjahr und Krankenkasse. Da die VSID eindeutig je Berichtsjahr und Krankenkasse ist, sollte eine Verknüpfung über eine Fall-ID auch immer zusätzlich eine Verknüpfung über die VSID beinhalten.","numerisch","1..11","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHFALL","KHPSEUDO","Pseudonym des Krankenhauses","Pseudonym des Krankenhauses","","numerisch","12","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHFALL","KHKLASS","Klassifikation des Krankenhauses","26 - Klassifikation als Krankenhaus","","numerisch","2","M","FALSE","","","26 = Krankenhaus","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHFALL","KHREGKZ","Regionalkennzeichen des Krankenhauses","Regionalkennzeichen nach Bundesländern; regionale Zuordnung durch Kennzeichnung des Bundeslandes. (Schlüssel 26: KV-Bezirk)","Schlüsselwerte stehen hier, https://gkv-datenaustausch.de/media/dokumente/faq/Gemeinsames_Rundschreiben_IK_2020-06.pdf","numerisch","2","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHFALL","AUFNDAT","Aufnahmetag","Format JJJJMMTT","Aufgrund von Fehlern in den Daten wurde ein erweiterter Datentyp gewählt.","alphanum.","8","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
