"Datenmodell","Kategorie","Tabellenname","Datenfeldname","Datenfeldbezeichnung","Beschreibung","Anmerkung","Datentyp","Anzahl Stellen","Min","Max","Ausprägungen","Verfügbare BJ","DM 3","DM 4","BJ 2019","BJ 2020","BJ 2021","BJ 2022","BJ 2023","BJ 2024"
"DM4","KH-ambulant (AMBO)","AMBODIAG","TEAMMGLFG","Fachgruppe des Teammitglieds","Stellen 8 und 9 der lebenslangen Arztnummer","Durch Datensammelstelle erzeugt","numerisch","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBODIAG","TEAMMGLPRUEF","Erfolg Reproduktion Prüfsumme zum Teammitglied","1 = Korrekt (Prüfsumme = Stelle 7 der lebenslangen Arztnummer)
 0 = Nicht korrekt
 NULL = Berechnung fehlgeschlagen","Durch Datensammelstelle erzeugt","alphanum.","1","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBODIAG","TEAMMGLPSEUDOARZTNR","Kennzeichen Pseudo-Arztnummer zum Teammitglied","1 = Pseudo-Arztnummer liegt vor
 0 = Sonst","Durch Datensammelstelle gemäß Steuertabelle erzeugt","alphanum.","1","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBODIAG","FAHSA","Fachabteilung HSA","","Anlage 1 Segment BDG Feld 6","alphanum.","4","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBOLEIST","FALLIDAMBO","Fall-ID des ambulanten Krankenhausfalls","Technische Fall-ID zur Verknüpfung mit Satzart AMBOFALL","Satzart AMBOFALL Feld 2","numerisch","1..11","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBOLEIST","ENTGART","Entgeltart","","Anlage 1 Segment ENA Feld 1","alphanum.","8","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBOLEIST","HONENT","In Honorarsumme für Pauschale enthalten","","Anlage 1 Segment ENA Feld 4","alphanum.","1","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBOLEIST","ENTGDAT","Tag der Behandlung","","Anlage 1 Segment ENA Feld 5","numerisch","8","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBOLEIST","ENTGBETR","Entgeltbetrag","","Anlage 1 Segment ENA Feld 8","numerisch","..8(,2)","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBOLEIST","ENTGANZ","Entgeltanzahl","Multiplikator","Anlage 1 Segment ENA Feld 9","numerisch","..3","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBOLEIST","DOPPELUNT","Doppeluntersuchung","","Anlage 1 Segment ENA Feld 10","alphanum.","1","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBOLEIST","FACHGRPSEUDO","Pseudonym der Fachgruppe","Bei (neuen) Fälle nach § 116b SGB V Fachgruppennummer als Teammitgliedsidentifikation","Durch Datensammelstelle erzeugt","numerisch","12","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBOLEIST","FACHGRFG","Fachgruppe des Teammitglieds","Stellen 8 und 9 der lebenslangen Arztnummer","Durch Datensammelstelle erzeugt","numerisch","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBOLEIST","FACHGRPRUEF","Erfolg Reproduktion Prüfsumme zum Teammitglied","1 = Korrekt (Prüfsumme = Stelle 7 der lebenslangen Arztnummer)
 0 = Nicht korrekt
 NULL = Berechnung fehlgeschlagen","Durch Datensammelstelle erzeugt","alphanum.","1","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBOLEIST","FACHGRPSEUDOARZTNR","Kennzeichen Pseudo-Arztnummer zum Teammitglied","1 = Pseudo-Arztnummer liegt vor
 0 = Sonst","Durch Datensammelstelle gemäß Steuertabelle erzeugt","alphanum.","1","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBOLEISTART","FALLIDAMBO","Fall-ID des ambulanten Krankenhausfalls","Technische Fall-ID zur Verknüpfung mit Satzart AMBOFALL","Satzart AMBOFALL Feld 2","numerisch","1..11","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBOLEISTART","LEISTART","Leistungsart","","Anlage 1 Segment LEI Feld 1","alphanum.","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBOLEISTART","LEISTSCHL","Leistungsschlüssel","","Anlage 1 Segment LEI Feld 2","alphanum.","..20","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBOLEISTART","LEISTDAT","Datum der Leistung","","Anlage 1 Segment LEI Feld 3","alphanum.","8","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBOOPS","FALLIDAMBO","Fall-ID des ambulanten Krankenhausfalls","Technische Fall-ID zur Verknüpfung mit Satzart AMBOFALL","Satzart AMBOFALL Feld 2","numerisch","1..11","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBOOPS","OPS","OPS-Kode","Nur bei § 115b SGB V muss die Zeile gefüllt sein; inkl. aller Sonderzeichen","Anlage 1 Segment PRZ Feld 1 Prozedurenschlüssel","alphanum.","1..12","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBOOPS","OPSLOKAL","Lokalisation","","Anlage 1 Segment PRZ Feld 1 Lokalisation","alphanum.","1","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBOOPS","OPSDAT","Eingriffsdatum","Prozedurentag","Anlage 1 Segment PRZ Feld 2","alphanum.","8","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBOEZV","FALLIDAMBO","Fall-ID des ambulanten Krankenhausfalls","Technische Fall-ID zur Verknüpfung mit Satzart AMBOFALL","Satzart AMBOFALL Feld 2","numerisch","1..11","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBOEZV","EZV","Einzelvergütung","","Anlage 1 Segment EZV Feld 1","numerisch","..6(,2)","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBOEZV","EZVERL","Einzelvergütung, Erläuterung","Schlüssel 3","Anlage 1 Segment EZV Feld 2","alphanum.","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBOEZV","EZVANZ","Anzahl","","Anlage 1 Segment EZV Feld 4","numerisch","1..3","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBOEZV","EZVDAT","Behandlungsdatum","","Anlage 1 Segment EZV Feld 5","alphanum.","8","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","KH-ambulant (AMBO)","AMBOEZV","EZVHONORAR","Honorarsummenrelevanter Anteil","","Anlage 1 Segment EZV Feld 6","numerisch","..6(,2)","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMIFALL","ARBNR (bzw: VSID & PSID)","Arbeitsnummer des Versicherten","Gemäß § 4 Abs. 4 von der Datensammelstelle zum periodenbezogenen Lieferpseudonym erzeugt","Satzart VERS Feld 1","numerisch","9","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMIFALL","FALLIDHEIMI","Fall-ID für Heilmittelverordnung","Technische Fall-ID zur Verknüpfung mit Satzarten HEIMILEIST und HEIMIDIAG","Durch datenliefernde Stelle erzeugt","numerisch","1..11","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMIFALL","LEPSEUDO","Pseudonym der leistungserbringenden Person oder Institution","Erfolgt die Abrechnung über eine Abrechnungsstelle mit Inkassovollmacht, ist dies das Pseudonym der Abrechnungsstelle.","Durch Datensammelstelle erzeugt","numerisch","12","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMIFALL","LEKLASS","Klassifikation der leistungserbringenden Person oder Institution","Stellen 1 und 2 des Institutionskennzeichens","Durch Datensammelstelle erzeugt","numerisch","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMIFALL","LEREGKNZ","Regionalkennzeichen der leistungserbringenden Person oder Institution","Stellen 3 und 4 des Institutionskennzeichens","Durch Datensammelstelle erzeugt","numerisch","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMIFALL","LEPRUEF","Erfolg Reproduktion Prüfsumme der leistungserbringenden Person oder Institution","1 = Korrekt (Prüfsumme = Stelle 9 des IK), 0 = Nicht korrekt, NULL = Berechnung fehlgeschlagen","Durch Datensammelstelle erzeugt","alphanum.","1","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMIFALL","ZUZAHLKNZ","Zuzahlungskennzeichen","","TA1 Segment ZHE Zuzahlungskennzeichen","numerisch","1","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMIFALL","BSNRVOPSEUDO","Pseudonym der verordnenden Stelle","","Durch Datensammelstelle erzeugt","numerisch","12","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMIFALL","BSNRVOVB","Versorgungsbereich der verordnenden Stelle","Stellen 1 und 2 der Betriebsstättennnummer, wenn gleich 26, 35, 74 oder 75; sonst NULL","Durch Datensammelstelle erzeugt","numerisch","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMIFALL","BSNRVOKV","Regionalkennzeichen der verordnenden Stelle","Stellen 3 und 4 der Betriebsstättennnummer, wenn Stellen 1 und 2 gleich 26, 35, 74 oder 75; sonst Stellen 1 und 2","Durch Datensammelstelle erzeugt","numerisch","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMIFALL","LANRVOPSEUDO","Pseudonym der verordnenden Person","","Durch Datensammelstelle erzeugt","numerisch","12","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMIFALL","LANRVOFG","Fachgruppe der verordnenden  Person","Stellen 8 und 9 der lebenslangen Arztnummer","Durch Datensammelstelle erzeugt","numerisch","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMIFALL","LANRVOPRUEF","Erfolg Reproduktion Prüfsumme zur verordnenden Person","1 = Korrekt (Prüfsumme = Stelle 7 der lebenslangen Arztnummer)
 0 = Nicht korrekt
 NULL = Berechnung fehlgeschlagen","Durch Datensammelstelle erzeugt","alphanum.","1","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMIFALL","LANRVOPSEUDOARZTNR","Kennzeichen Pseudo-Arztnummer zur verordnenden Person","1 = Pseudo-Arztnummer liegt vor
 0 = Sonst","Durch Datensammelstelle gemäß Steuertabelle erzeugt","alphanum.","1","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMIFALL","VODAT","Verordnungsdatum","","TA1 Segment ZHE Verordnungsdatum","numerisch","8","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMIFALL","DIAGGR","Diagnosegruppe / Indikationsgruppe","","TA1 Segment ZHE Diagnosegruppe / Indikationsgruppe","alphanum.","1..4","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMIFALL","VOARTKNZ","Kennzeichen Verordnungsart bei Heilmitteln","","TA1 Segment ZHE Kennzeichen Verordnungsart bei Heilmitteln","numerisch","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMIFALL","VOBESKNZ","Kennzeichen Verordnungsbesonderheiten","","TA1 Segment ZHE Kennzeichen Verordnungsbesonderheiten","numerisch","1","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMIFALL","HAUSBES","Hausbesuch","","TA1 Segment ZHE Hausbesuch","numerisch","1","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMILEIST","FALLIDHEIMI","Fall-ID für Heilmittelverordnung","Technische Fall-ID zur Verknüpfung mit Satzart HEIMIFALL","Satzart HEIMIFALL Feld 2","numerisch","1..11","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMILEIST","ABRCODE","Abrechnungscode","","TA1 Segment EHE Abrechnungscode","alphanum.","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMILEIST","TARIFKNZ","Tarifkennzeichen","","TA1 Segment EHE Tarifkennzeichen","alphanum.","5","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMILEIST","ABRPOS","Abrechnungspositionsnummer","","TA1 Segment EHE Art der abgegebenen Leistung","alphanum.","1..5","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMILEIST","ABRPOSANZ","Anzahl/Menge","","TA1 Segment EHE Anzahl/Menge","numerisch","1..4(,2)","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMILEIST","ABRPOSEINZBETR","Einzelbetrag der Abrechnungsposition","Einzelpreis","TA1 Segment EHE Einzelbetrag der Abrechnungsposition","numerisch","1..10(,2)","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMILEIST","LEISTDAT","Datum der Leistungserbringung","Im Zweifelsfall leer","TA1 Segment EHE Datum der Leistungserbringung","numerisch","8","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMILEIST","ZUZAHLBETR","Betrag der Zuzahlung","","TA1 Segment EHE Betrag der Zuzahlung","numerisch","..10(,2)","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMIDIAG","FALLIDHEIMI","Fall-ID für Heilmittelverordnung","Technische Fall-ID zur Verknüpfung mit Satzart HEIMIFALL","Satzart HEIMIFALL Feld 2","numerisch","1..11","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Heilmittel","HEIMIDIAG","DIAGICD","Diagnoseschlüssel","Sofern kein Diagnoseschlüssel vorliegt, bleibt das Feld leer, auch wenn ein Diagnosetext übermittelt worden ist. Im Diagnosetext könnten personenidentifizierende Daten enthalten sein.","TA1 Segment DIA Diagnoseschlüssel","alphanum.","..12","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Hilfsmittel","HIMIFALL","ARBNR (bzw: VSID & PSID)","Arbeitsnummer des Versicherten","Gemäß § 4 Abs. 4 von der Datensammelstelle zum periodenbezogenen Lieferpseudonym erzeugt","Satzart VERS Feld 1","numerisch","9","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Hilfsmittel","HIMIFALL","FALLIDHIMI","Fall-ID für eine Hilfsmittelverordnung","Technische Fall-ID zur Verknüpfung mit Satzarten HIMILEIST und HIMIDIAG","Durch datenliefernde Stelle erzeugt","numerisch","1..11","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Hilfsmittel","HIMIFALL","LEPSEUDO","Pseudonym der leistungserbringenden Person oder Institution","Erfolgt die Abrechnung über eine 
 Abrechnungsstelle mit Inkassovollmacht, ist dies das Pseudonym der Abrechnungsstelle.","Durch Datensammelstelle erzeugt","numerisch","12","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Hilfsmittel","HIMIFALL","LEKLASS","Klassifikation der leistungserbringenden Person oder Institution","Stellen 1 und 2 des Institutionskennzeichens","Durch Datensammelstelle erzeugt","numerisch","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Hilfsmittel","HIMIFALL","LEREGKNZ","Regionalkennzeichen der leistungserbringenden Person oder Institution","Stellen 3 und 4 des Institutionskennzeichens","Durch Datensammelstelle erzeugt","numerisch","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Hilfsmittel","HIMIFALL","LEPRUEF","Erfolg Reproduktion Prüfsumme der leistungserbringenden Person oder Institution","1 = Korrekt (Prüfsumme = Stelle 9 des IK), 0 = Nicht korrekt, NULL = Berechnung fehlgeschlagen","Durch Datensammelstelle erzeugt","alphanum.","1","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Hilfsmittel","HIMIFALL","IDNR","ldentifikationsnummer","Liegt die Information bei der datenliefernden Stelle nicht vor, wird der Wert ""0"" gesetzt.","TA1 Segment HIL Identifikationsnummer","numerisch","..3","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Hilfsmittel","HIMIFALL","GESBETRBR","Gesamtbetrag brutto","","TA1 Segment ZUH Bruttobetrag","numerisch","..10(,2)","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Hilfsmittel","HIMIFALL","ZUZAHLART","Zuzahlungsart","","TA1 Segment ZUH Zuzahlungsart","numerisch","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Hilfsmittel","HIMIFALL","ZUZAHLBETR","Betrag Zuzahlung","","TA1 Segment ZUH Betrag gesetzlicher Zuzahlung","numerisch","..10(,2)","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Hilfsmittel","HIMIFALL","EIGANTBETR","Betrag Eigenanteil","","TA1 Segment ZUH Betrag Eigenanteil","numerisch","..10(,2)","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Hilfsmittel","HIMIFALL","VERSORGZR","Versorgungszeitraum","Versorgungszeitraum in Monaten","TA1 Segment ZUH Versorgungszeitraum","numerisch","..2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Hilfsmittel","HIMIFALL","MEHRKOBETR","Betrag Mehrkosten","","TA1 Segment MEH Betrag Mehrkosten","numerisch","1..10(,2)","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Hilfsmittel","HIMIFALL","BSNRVOPSEUDO","Pseudonym der verordnenden Stelle","","Durch Datensammelstelle erzeugt","numerisch","12","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Hilfsmittel","HIMIFALL","BSNRVOVB","Versorgungsbereich der verordnenden Stelle","Stellen 1 und 2 der Betriebsstättennnummer, wenn gleich 26, 35, 74 oder 75; sonst NULL","Durch Datensammelstelle erzeugt","numerisch","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Hilfsmittel","HIMIFALL","BSNRVOKV","Regionalkennzeichen der verordnenden Stelle","Stellen 3 und 4 der Betriebsstättennnummer, wenn Stellen 1 und 2 gleich 26, 35, 74 oder 75; sonst Stellen 1 und 2","Durch Datensammelstelle erzeugt","numerisch","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Hilfsmittel","HIMIFALL","LANRVOPSEUDO","Pseudonym der verordnenden Person","","Durch Datensammelstelle erzeugt","numerisch","12","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Hilfsmittel","HIMIFALL","LANRVOFG","Fachgruppe der verordnenden Person","Stellen 8 und 9 der lebenslangen Arztnummer","Durch Datensammelstelle erzeugt","numerisch","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Hilfsmittel","HIMIFALL","LANRVOPRUEF","Erfolg Reproduktion Prüfsumme zur verordnenden Person","1 = Korrekt (Prüfsumme = Stelle 7 der lebenslangen Arztnummer)
 0 = Nicht korrekt
 NULL = Berechnung fehlgeschlagen","Durch Datensammelstelle erzeugt","alphanum.","1","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Hilfsmittel","HIMIFALL","LANRVOPSEUDOARZTNR","Kennzeichen Pseudo-Arztnummer zur verordnenden Person","1 = Pseudo-Arztnummer liegt vor
 0 = Sonst","Durch Datensammelstelle gemäß Steuertabelle erzeugt","alphanum.","1","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Hilfsmittel","HIMIFALL","VODAT","Verordnungs-, Ausstell- oder Einsatzdatum","Sofern beim Datenabzug kein Verordnungsdatum vorliegt, muss das Feld durch das erste, früheste Datum der Leistungserbringung des Falls gefüllt werden.","TA1 Segment ZHI Verordnungs-, Ausstell- oder Einsatzdatum","numerisch","8","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Hilfsmittel","HIMIFALL","ZUZAHLKNZ","Zuzahlungskennzeichen","","TA1 Segment ZHI Zuzahlungskennzeichen","numerisch","1","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Hilfsmittel","HIMIFALL","VOBESKNZ","Kennzeichen Verordnungsbesonderheiten","","TA1 Segment ZHI Kennzeichen Verordnungsbesonderheiten","numerisch","1","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Hilfsmittel","HIMILEIST","FALLIDHIMI","Fall-ID für eine Hilfsmittelverordnung","Technische Fall-ID zur Verknüpfung mit Satzart HIMIFALL","Satzart HIMIFALL Feld 2","numerisch","1..11","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Hilfsmittel","HIMILEIST","ABRCODE","Abrechnungscode","","TA1 Segment EHI Abrechnungscode","alphanum.","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Hilfsmittel","HIMILEIST","TARIFKNZ","Tarifkennzeichen","","TA1 Segment EHI Tarifkennzeichen","alphanum.","5","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
